ent,año,categoria,porcentaje,value,cve_ent,nom_ent
25,2018,vul_car,0.3166173277942,948248,25,Sinaloa
25,2018,vul_ing,0.0697871806190054,209008,25,Sinaloa
25,2018,no_pobv,0.30375293746039,909720,25,Sinaloa
25,2018,ic_rezedu,0.179181244060806,536636,25,Sinaloa
25,2018,ic_asalud,0.131603567891647,394144,25,Sinaloa
25,2018,ic_segsoc,0.41669732955717,1247981,25,Sinaloa
25,2018,ic_cv,0.0850262476568766,254648,25,Sinaloa
25,2018,ic_sbv,0.149178913458526,446781,25,Sinaloa
25,2018,ic_ali_nc,0.248468580609792,744147,25,Sinaloa
25,2018,carencias,0.626459881920592,1876206,25,Sinaloa
25,2018,carencias3,0.154908588970576,463941,25,Sinaloa
25,2018,plp_e,0.0525343797225581,157337,25,Sinaloa
25,2018,plp,0.379629734745398,1136966,25,Sinaloa
26,2018,pobreza,0.266640193527146,774209,26,Sonora
26,2018,pobreza_m,0.244365216361092,709532,26,Sonora
26,2018,pobreza_e,0.0222749771660562,64677,26,Sonora
26,2018,vul_car,0.289244420320901,839842,26,Sonora
26,2018,vul_ing,0.0912613842536021,264984,26,Sonora
26,2018,no_pobv,0.352854001898352,1024537,26,Sonora
26,2018,ic_rezedu,0.140389837069651,407632,26,Sonora
26,2018,ic_asalud,0.126332324461043,366815,26,Sonora
26,2018,ic_segsoc,0.356387580538724,1034797,26,Sonora
26,2018,ic_cv,0.0863584577892326,250748,26,Sonora
26,2018,ic_sbv,0.107230335600426,311351,26,Sonora
26,2018,ic_ali_nc,0.221029132392795,641774,26,Sonora
26,2018,carencias,0.555884613848047,1614051,26,Sonora
26,2018,carencias3,0.126984624455669,368709,26,Sonora
26,2018,plp_e,0.0581676638292419,168894,26,Sonora
26,2018,plp,0.35790157778074,1039193,26,Sonora
27,2018,pobreza,0.563513647172805,1333182,27,Tabasco
27,2018,pobreza_m,0.442844776354088,1047699,27,Tabasco
27,2018,pobreza_e,0.120668870818712,285483,27,Tabasco
27,2018,vul_car,0.279093073997461,660289,27,Tabasco
27,2018,vul_ing,0.0330720023940777,78243,27,Tabasco
27,2018,no_pobv,0.124321276435665,294124,27,Tabasco
27,2018,ic_rezedu,0.180175481161431,426266,27,Tabasco
27,2018,ic_asalud,0.126475270073437,299220,27,Tabasco
27,2018,ic_segsoc,0.632126544590116,1495509,27,Tabasco
27,2018,ic_cv,0.122823709822904,290581,27,Tabasco
27,2018,ic_sbv,0.460051364463673,1088407,27,Tabasco
27,2018,ic_ali_nc,0.500254032609167,1183520,27,Tabasco
27,2018,carencias,0.842606721170246,1993471,27,Tabasco
27,2018,carencias3,0.377755366174693,893708,27,Tabasco
27,2018,plp_e,0.19545928334907,462425,27,Tabasco
27,2018,plp,0.596585649566882,1411425,27,Tabasco
28,2018,pobreza,0.345468297297972,1205380,28,Tamaulipas
28,2018,pobreza_m,0.315540685198758,1100959,28,Tamaulipas
28,2018,pobreza_e,0.0299276120992148,104421,28,Tamaulipas
28,2018,vul_car,0.231780572688979,808710,28,Tamaulipas
28,2018,vul_ing,0.138727856516215,484038,28,Tamaulipas
28,2018,no_pobv,0.284023273496833,990991,28,Tamaulipas
28,2018,ic_rezedu,0.160861237464243,561264,28,Tamaulipas
28,2018,ic_asalud,0.119816205752799,418053,28,Tamaulipas
28,2018,ic_segsoc,0.396278258207877,1382662,28,Tamaulipas
28,2018,ic_cv,0.0769457848815132,268473,28,Tamaulipas
28,2018,ic_sbv,0.0889058240776538,310203,28,Tamaulipas
28,2018,ic_ali_nc,0.173562437967866,605580,28,Tamaulipas
28,2018,carencias,0.577248869986961,2014090,28,Tamaulipas
28,2018,carencias3,0.104625838213027,365052,28,Tamaulipas
28,2018,plp_e,0.11945508307398,416793,28,Tamaulipas
28,2018,plp,0.48419615381419,1689418,28,Tamaulipas
29,2018,pobreza,0.509655232683837,664832,29,Tlaxcala
29,2018,pobreza_m,0.476943963620592,622161,29,Tlaxcala
29,2018,pobreza_e,0.0327112690632393,42671,29,Tlaxcala
29,2018,vul_car,0.237083299475495,309269,29,Tlaxcala
29,2018,vul_ing,0.0945039916472079,123278,29,Tlaxcala
29,2018,no_pobv,0.158757476193468,207095,29,Tlaxcala
29,2018,ic_rezedu,0.159062580013093,207493,29,Tlaxcala
29,2018,ic_asalud,0.137368011934312,179193,29,Tlaxcala
29,2018,ic_segsoc,0.639999724026707,834863,29,Tlaxcala
29,2018,ic_cv,0.0871278385004225,113656,29,Tlaxcala
29,2018,ic_sbv,0.101304433817769,132149,29,Tlaxcala
29,2018,ic_ali_nc,0.243123281874531,317148,29,Tlaxcala
29,2018,carencias,0.746738532159338,974101,29,Tlaxcala
29,2018,carencias3,0.155178255756727,202426,29,Tlaxcala
29,2018,plp_e,0.126950019701428,165603,29,Tlaxcala
29,2018,plp,0.604159224331047,788110,29,Tlaxcala
30,2018,pobreza,0.601553371599441,4776655,30,Veracruz
30,2018,pobreza_m,0.440199235970785,3495417,30,Veracruz
30,2018,pobreza_e,0.161354135628661,1281238,30,Veracruz
30,2018,vul_car,0.207087961590491,1644389,30,Veracruz
30,2018,vul_ing,0.069559301679207,552338,30,Veracruz
30,2018,no_pobv,0.121799365130859,967152,30,Veracruz
30,2018,ic_rezedu,0.263856687724025,2095163,30,Veracruz
30,2018,ic_asalud,0.1674523401071,1329661,30,Veracruz
30,2018,ic_segsoc,0.657228342577458,5218744,30,Veracruz
30,2018,ic_cv,0.168683491563665,1339437,30,Veracruz
30,2018,ic_sbv,0.420830639349946,3341620,30,Veracruz
30,2018,ic_ali_nc,0.284918243533747,2262403,30,Veracruz
30,2018,carencias,0.808641333189925,6421044,30,Veracruz
30,2018,carencias3,0.350276316429096,2781381,30,Veracruz
30,2018,plp_e,0.262415474828268,2083719,30,Veracruz
30,2018,plp,0.671112673278641,5328993,30,Veracruz
31,2018,pobreza,0.440300302272444,992259,31,Yucatán
31,2018,pobreza_m,0.374812521853952,844676,31,Yucatán
31,2018,pobreza_e,0.0654877804184952,147583,31,Yucatán
31,2018,vul_car,0.269218173976172,606709,31,Yucatán
31,2018,vul_ing,0.073378280756622,165365,31,Yucatán
31,2018,no_pobv,0.217103242994751,489263,31,Yucatán
31,2018,ic_rezedu,0.215914476241528,486584,31,Yucatán
31,2018,ic_asalud,0.140633458703335,316931,31,Yucatán
31,2018,ic_segsoc,0.497615366729424,1121424,31,Yucatán
31,2018,ic_cv,0.135754589553761,305936,31,Yucatán
31,2018,ic_sbv,0.384443795604874,866381,31,Yucatán
31,2018,ic_ali_nc,0.213589303495393,481344,31,Yucatán
31,2018,carencias,0.709518476248664,1598968,31,Yucatán
31,2018,carencias3,0.255863073949369,576612,31,Yucatán
31,2018,plp_e,0.115389803673773,260042,31,Yucatán
31,2018,plp,0.513678583029071,1157624,31,Yucatán
32,2018,pobreza,0.492321481961095,795336,32,Zacatecas
32,2018,pobreza_m,0.456377388530101,737269,32,Zacatecas
32,2018,pobreza_e,0.0359440934309967,58067,32,Zacatecas
32,2018,vul_car,0.239807215312343,387404,32,Zacatecas
32,2018,vul_ing,0.0935907014690978,151194,32,Zacatecas
32,2018,no_pobv,0.174280601257458,281547,32,Zacatecas
32,2018,ic_rezedu,0.208250050604122,336424,32,Zacatecas
32,2018,ic_asalud,0.116825886531627,188730,32,Zacatecas
32,2018,ic_segsoc,0.616423839091887,995821,32,Zacatecas
32,2018,ic_cv,0.054183243256962,87532,32,Zacatecas
32,2018,ic_sbv,0.10446795722141,168766,32,Zacatecas
32,2018,ic_ali_nc,0.173662209583398,280548,32,Zacatecas
32,2018,carencias,0.732128697273454,1182740,32,Zacatecas
32,2018,carencias3,0.125695690633315,203059,32,Zacatecas
32,2018,plp_e,0.146925281077276,237355,32,Zacatecas
32,2018,plp,0.585912183430201,946530,32,Zacatecas
1,2020,pobreza,0.276266928675707,396461,01,Aguascalientes
1,2020,pobreza_m,0.252097988592853,361777,01,Aguascalientes
1,2020,pobreza_e,0.0241689400828534,34684,01,Aguascalientes
1,2020,vul_car,0.255862278015282,367179,01,Aguascalientes
1,2020,vul_ing,0.110753171459133,158938,01,Aguascalientes
1,2020,no_pobv,0.357117621849885,512487,01,Aguascalientes
1,2020,ic_rezedu,0.156682798340145,224850,01,Aguascalientes
1,2020,ic_asalud,0.202022904885842,289916,01,Aguascalientes
1,2020,ic_segsoc,0.359821332134787,516367,01,Aguascalientes
1,2020,ic_cv,0.0395131927822085,56704,01,Aguascalientes
1,2020,ic_sbv,0.0205990669412187,29561,01,Aguascalientes
1,2020,ic_ali_nc,0.181531150156963,260509,01,Aguascalientes
1,2020,carencias,0.532129206691007,763640,01,Aguascalientes
1,2020,carencias3,0.104484465860431,149942,01,Aguascalientes
1,2020,plp_e,0.0858065662530967,123138,01,Aguascalientes
1,2020,plp,0.38702010013484,555399,01,Aguascalientes
2,2020,pobreza,0.225101172629899,851700,02,Baja California
2,2020,pobreza_m,0.209769871911436,793692,02,Baja California
2,2020,pobreza_e,0.0153313007184631,58008,02,Baja California
2,2020,vul_car,0.343518608575042,1299748,02,Baja California
2,2020,vul_ing,0.0792307497135029,299780,02,Baja California
2,2020,no_pobv,0.352149469081562,1332404,02,Baja California
2,2020,ic_rezedu,0.160939541689047,608936,02,Baja California
2,2020,ic_asalud,0.239769882483288,907201,02,Baja California
2,2020,ic_segsoc,0.389171304186034,1472481,02,Baja California
2,2020,ic_cv,0.0679447684129958,257078,02,Baja California
2,2020,ic_sbv,0.0498076980002285,188454,02,Baja California
2,2020,ic_ali_nc,0.1337146424388,505927,02,Baja California
2,2020,carencias,0.568619781204915,2151448,02,Baja California
2,2020,carencias3,0.108171460649449,409281,02,Baja California
2,2020,plp_e,0.0517999636328268,195992,02,Baja California
2,2020,plp,0.3043319223434,1151480,02,Baja California
3,2020,pobreza,0.276022241686237,223432,03,Baja California Sur
3,2020,pobreza_m,0.247065058538231,199992,03,Baja California Sur
3,2020,pobreza_e,0.0289571831480065,23440,03,Baja California Sur
3,2020,vul_car,0.299650018345315,242558,03,Baja California Sur
3,2020,vul_ing,0.0824785569835111,66764,03,Baja California Sur
3,2020,no_pobv,0.341849182984942,276717,03,Baja California Sur
3,2020,ic_rezedu,0.144568489791481,117024,03,Baja California Sur
3,2020,ic_asalud,0.173962995586007,140818,03,Baja California Sur
3,2020,ic_segsoc,0.326764022429465,264506,03,Baja California Sur
3,2020,ic_cv,0.113737243211925,92067,03,Baja California Sur
3,2020,ic_sbv,0.0943085051842507,76340,03,Baja California Sur
3,2020,ic_ali_nc,0.233605651098062,189097,03,Baja California Sur
3,2020,carencias,0.575672260031537,465990,03,Baja California Sur
3,2020,carencias3,0.129562393217299,104877,03,Baja California Sur
3,2020,plp_e,0.0885553651705867,71683,03,Baja California Sur
3,2020,plp,0.35850079866975,290196,03,Baja California Sur
4,2020,pobreza,0.505491472035495,472448,04,Campeche
4,2020,pobreza_m,0.385039657362106,359870,04,Campeche
4,2020,pobreza_e,0.120451814673386,112578,04,Campeche
4,2020,vul_car,0.210152455889009,196415,04,Campeche
4,2020,vul_ing,0.0715972399802701,66917,04,Campeche
4,2020,no_pobv,0.212758832095232,198851,04,Campeche
4,2020,ic_rezedu,0.191521573754775,179002,04,Campeche
4,2020,ic_asalud,0.210094679076555,196361,04,Campeche
4,2020,ic_segsoc,0.548509518729856,512654,04,Campeche
4,2020,ic_cv,0.135161363147596,126326,04,Campeche
4,2020,ic_sbv,0.334076229014448,312238,04,Campeche
4,2020,ic_ali_nc,0.261341641781621,244258,04,Campeche
4,2020,carencias,0.715643927924502,668863,04,Campeche
4,2020,carencias3,0.2907960467821,271787,04,Campeche
4,2020,plp_e,0.22754648626035,212672,04,Campeche
4,2020,plp,0.57708871201576,539365,04,Campeche
5,2020,pobreza,0.256170412490051,812145,05,Coahuila
5,2020,pobreza_m,0.230626707432124,731163,05,Coahuila
5,2020,pobreza_e,0.0255437050579261,80982,05,Coahuila
5,2020,vul_car,0.212368361537009,673278,05,Coahuila
5,2020,vul_ing,0.145508781259748,461311,05,Coahuila
5,2020,no_pobv,0.385952444713204,1223597,05,Coahuila
5,2020,ic_rezedu,0.143377458063526,454554,05,Coahuila
5,2020,ic_asalud,0.216374567829035,685979,05,Coahuila
5,2020,ic_segsoc,0.282365784519044,895193,05,Coahuila
5,2020,ic_cv,0.0280226260286387,88841,05,Coahuila
5,2020,ic_sbv,0.0320032829379645,101461,05,Coahuila
5,2020,ic_ali_nc,0.15485512396024,490942,05,Coahuila
5,2020,carencias,0.468538774027101,1485423,05,Coahuila
5,2020,carencias3,0.0941296035019688,298422,05,Coahuila
5,2020,plp_e,0.0891648222220326,282682,05,Coahuila
5,2020,plp,0.401679193749826,1273456,05,Coahuila
6,2020,pobreza,0.266935265355806,196045,06,Colima
6,2020,pobreza_m,0.248346674763662,182393,06,Colima
6,2020,pobreza_e,0.0185885905921471,13652,06,Colima
6,2020,vul_car,0.328456528813535,241228,06,Colima
6,2020,vul_ing,0.070814197151801,52008,06,Colima
6,2020,no_pobv,0.333794008678852,245148,06,Colima
6,2020,ic_rezedu,0.176586164217374,129690,06,Colima
6,2020,ic_asalud,0.189771918047899,139374,06,Colima
6,2020,ic_segsoc,0.421767114316014,309758,06,Colima
6,2020,ic_cv,0.0742413494020529,54525,06,Colima
6,2020,ic_sbv,0.0785971142207076,57724,06,Colima
6,2020,ic_ali_nc,0.176784958110315,129836,06,Colima
6,2020,carencias,0.59539179416937,437273,06,Colima
6,2020,carencias3,0.127017043172315,93285,06,Colima
6,2020,plp_e,0.062538380156557,45930,06,Colima
6,2020,plp,0.337749462507605,248053,06,Colima
7,2020,pobreza,0.754912899194849,4218026,07,Chiapas
7,2020,pobreza_m,0.464414971165662,2594888,07,Chiapas
7,2020,pobreza_e,0.290497928029217,1623138,07,Chiapas
7,2020,vul_car,0.141178580364439,788826,07,Chiapas
7,2020,vul_ing,0.0328265175033835,183416,07,Chiapas
7,2020,no_pobv,0.0710820029373054,397166,07,Chiapas
7,2020,ic_rezedu,0.325112744061051,1816546,07,Chiapas
7,2020,ic_asalud,0.370935567203123,2072578,07,Chiapas
7,2020,ic_segsoc,0.789344267869633,4410409,07,Chiapas
7,2020,ic_cv,0.200056770245517,1117804,07,Chiapas
7,2020,ic_sbv,0.558450623309377,3120306,07,Chiapas
7,2020,ic_ali_nc,0.245124506168663,1369617,07,Chiapas
7,2020,carencias,0.896091479559295,5006852,07,Chiapas
7,2020,carencias3,0.50425991609029,2817519,07,Chiapas
7,2020,plp_e,0.441425885299051,2466438,07,Chiapas
7,2020,plp,0.787739416698241,4401442,07,Chiapas
8,2020,pobreza,0.253049933900385,952484,08,Chihuahua
8,2020,pobreza_m,0.223700961951275,842014,08,Chihuahua
8,2020,pobreza_e,0.0293489719491096,110470,08,Chihuahua
8,2020,vul_car,0.244395613621193,919909,08,Chihuahua
8,2020,vul_ing,0.123433853628678,464607,08,Chihuahua
8,2020,no_pobv,0.379120598849738,1427016,08,Chihuahua
8,2020,ic_rezedu,0.161546072067706,608062,08,Chihuahua
8,2020,ic_asalud,0.170548690547541,641948,08,Chihuahua
8,2020,ic_segsoc,0.337814982720574,1271541,08,Chihuahua
8,2020,ic_cv,0.0601389579640472,226364,08,Chihuahua
8,2020,ic_sbv,0.048558242047855,182774,08,Chihuahua
8,2020,ic_ali_nc,0.134698417860073,507007,08,Chihuahua
8,2020,carencias,0.49744554752158,1872393,08,Chihuahua
8,2020,carencias3,0.1001021249644,376786,08,Chihuahua
8,2020,plp_e,0.0895798530080636,337180,08,Chihuahua
8,2020,plp,0.376483787529058,1417091,08,Chihuahua
9,2020,pobreza,0.326044712440005,3009394,09,Ciudad de México
9,2020,pobreza_m,0.282663582811024,2608986,09,Ciudad de México
9,2020,pobreza_e,0.0433811296289793,400408,09,Ciudad de México
9,2020,vul_car,0.21348495623621,1970467,09,Ciudad de México
9,2020,vul_ing,0.112075682740766,1034459,09,Ciudad de México
9,2020,no_pobv,0.348394648583035,3215684,09,Ciudad de México
9,2020,ic_rezedu,0.09512812778846,878033,09,Ciudad de México
9,2020,ic_asalud,0.267412776852542,2468221,09,Ciudad de México
9,2020,ic_segsoc,0.407359303419603,3759928,09,Ciudad de México
9,2020,ic_cv,0.0506056118718903,467090,09,Ciudad de México
9,2020,ic_sbv,0.0305726844755415,282186,09,Ciudad de México
9,2020,ic_ali_nc,0.178096239178229,1643829,09,Ciudad de México
9,2020,carencias,0.539529668676209,4979861,09,Ciudad de México
9,2020,carencias3,0.117021401074148,1080108,09,Ciudad de México
9,2020,plp_e,0.118007424482156,1089209,09,Ciudad de México
9,2020,plp,0.438120395180771,4043853,09,Ciudad de México
10,2020,pobreza,0.386916709564946,715539,10,Durango
10,2020,pobreza_m,0.343872611575181,635936,10,Durango
10,2020,pobreza_e,0.0430440979897651,79603,10,Durango
10,2020,vul_car,0.232929548767776,430765,10,Durango
10,2020,vul_ing,0.123773073146254,228898,10,Durango
10,2020,no_pobv,0.256380668521024,474134,10,Durango
10,2020,ic_rezedu,0.169241284439388,312984,10,Durango
10,2020,ic_asalud,0.228983267507906,423467,10,Durango
10,2020,ic_segsoc,0.457233839605132,845579,10,Durango
10,2020,ic_cv,0.0581727712000416,107581,10,Durango
10,2020,ic_sbv,0.0591531230668735,109394,10,Durango
10,2020,ic_ali_nc,0.189045149177868,349608,10,Durango
10,2020,carencias,0.619846258332736,1146304,10,Durango
10,2020,carencias3,0.135345875492609,250300,10,Durango
10,2020,plp_e,0.140316308123565,259492,10,Durango
10,2020,plp,0.510689782711201,944437,10,Durango
11,2020,pobreza,0.427423888536055,2649643,11,Guanajuato
11,2020,pobreza_m,0.38207036216069,2368492,11,Guanajuato
11,2020,pobreza_e,0.045353526375365,281151,11,Guanajuato
11,2020,vul_car,0.281569950729945,1745480,11,Guanajuato
11,2020,vul_ing,0.0838557345188391,519830,11,Guanajuato
11,2020,no_pobv,0.207150426215163,1284146,11,Guanajuato
11,2020,ic_rezedu,0.231827238119608,1437120,11,Guanajuato
11,2020,ic_asalud,0.248488046408038,1540402,11,Guanajuato
11,2020,ic_segsoc,0.51870166938776,3215483,11,Guanajuato
11,2020,ic_cv,0.0594371859523453,368457,11,Guanajuato
11,2020,ic_sbv,0.104612944558555,648506,11,Guanajuato
11,2020,ic_ali_nc,0.246481625797558,1527964,11,Guanajuato
11,2020,carencias,0.708993839266036,4395123,11,Guanajuato
11,2020,carencias3,0.184470840036594,1143553,11,Guanajuato
11,2020,plp_e,0.118495607184205,734566,11,Guanajuato
11,2020,plp,0.511279623054902,3169473,11,Guanajuato
12,2020,pobreza,0.664057108302129,2363188,12,Guerrero
12,2020,pobreza_m,0.409012867576809,1455559,12,Guerrero
12,2020,pobreza_e,0.255044240725295,907629,12,Guerrero
12,2020,vul_car,0.216664624729396,771047,12,Guerrero
12,2020,vul_ing,0.0400920332974402,142676,12,Guerrero
12,2020,no_pobv,0.0791862336710586,281801,12,Guerrero
12,2020,ic_rezedu,0.265559561998832,945050,12,Guerrero
12,2020,ic_asalud,0.334781516458763,1191391,12,Guerrero
12,2020,ic_segsoc,0.735142658355057,2616161,12,Guerrero
12,2020,ic_cv,0.259435155190977,923255,12,Guerrero
12,2020,ic_sbv,0.562859540193194,2003055,12,Guerrero
12,2020,ic_ali_nc,0.360520323083183,1282988,12,Guerrero
12,2020,carencias,0.88072173303151,3134235,12,Guerrero
12,2020,carencias3,0.518838276320197,1846396,12,Guerrero
12,2020,plp_e,0.348493218894923,1240187,12,Guerrero
12,2020,plp,0.70414914159956,2505864,12,Guerrero
13,2020,pobreza,0.50750793446658,1570598,13,Hidalgo
13,2020,pobreza_m,0.426081016542346,1318604,13,Hidalgo
13,2020,pobreza_e,0.0814269179242364,251994,13,Hidalgo
13,2020,vul_car,0.268376909619787,830553,13,Hidalgo
13,2020,vul_ing,0.0645908555393918,199891,13,Hidalgo
13,2020,no_pobv,0.159524300374249,493684,13,Hidalgo
13,2020,ic_rezedu,0.18852008223022,583418,13,Hidalgo
13,2020,ic_asalud,0.269262933132046,833295,13,Hidalgo
13,2020,ic_segsoc,0.666277402264365,2061946,13,Hidalgo
13,2020,ic_cv,0.0788399360718849,243988,13,Hidalgo
13,2020,ic_sbv,0.205211059072757,635072,13,Hidalgo
13,2020,ic_ali_nc,0.28506659394079,882203,13,Hidalgo
13,2020,carencias,0.775884844086355,2401151,13,Hidalgo
13,2020,carencias3,0.256343210998323,793312,13,Hidalgo
13,2020,plp_e,0.168795234214595,522375,13,Hidalgo
13,2020,plp,0.572098790005968,1770489,13,Hidalgo
14,2020,pobreza,0.314155048612173,2633427,14,Jalisco
14,2020,pobreza_m,0.28411283364018,2381596,14,Jalisco
14,2020,pobreza_e,0.0300422149719937,251831,14,Jalisco
14,2020,vul_car,0.28351444920658,2376580,14,Jalisco
14,2020,vul_ing,0.097534992545843,817594,14,Jalisco
14,2020,no_pobv,0.304795509635408,2554970,14,Jalisco
14,2020,ic_rezedu,0.18493180672135,1550204,14,Jalisco
14,2020,ic_asalud,0.320883413931121,2689828,14,Jalisco
14,2020,ic_segsoc,0.444018428236401,3722016,14,Jalisco
14,2020,ic_cv,0.0629748319459509,527891,14,Jalisco
14,2020,ic_sbv,0.053831097881545,451243,14,Jalisco
14,2020,ic_ali_nc,0.148215982900712,1242431,14,Jalisco
14,2020,carencias,0.597669497818746,5010007,14,Jalisco
14,2020,carencias3,0.156508904010475,1311947,14,Jalisco
14,2020,plp_e,0.0740633154195775,620841,14,Jalisco
14,2020,plp,0.41169004115802,3451021,14,Jalisco
15,2020,pobreza,0.488645644136292,8342500,15,México
15,2020,pobreza_m,0.40653144532098,6940589,15,México
15,2020,pobreza_e,0.0821141988153134,1401911,15,México
15,2020,vul_car,0.180993350846283,3090045,15,México
15,2020,vul_ing,0.118010456343194,2014757,15,México
15,2020,no_pobv,0.212350548674231,3625397,15,México
15,2020,ic_rezedu,0.141115297587101,2409219,15,México
15,2020,ic_asalud,0.3423597522571,5845005,15,México
15,2020,ic_segsoc,0.527468855393046,9005317,15,México
15,2020,ic_cv,0.0718968922254181,1227474,15,México
15,2020,ic_sbv,0.0987900624265683,1686613,15,México
15,2020,ic_ali_nc,0.241974101458706,4131151,15,México
15,2020,carencias,0.669638994982573,11432545,15,México
15,2020,carencias3,0.203528510635602,3474781,15,México
15,2020,plp_e,0.194623767454692,3322753,15,México
15,2020,plp,0.606656100479494,10357257,15,México
16,2020,pobreza,0.445092887219913,2133721,16,Michoacán
16,2020,pobreza_m,0.369215069720173,1769972,16,Michoacán
16,2020,pobreza_e,0.0758778174997359,363749,16,Michoacán
16,2020,vul_car,0.338594348875797,1623180,16,Michoacán
16,2020,vul_ing,0.0533582623504395,255793,16,Michoacán
16,2020,no_pobv,0.162954501553856,781184,16,Michoacán
16,2020,ic_rezedu,0.294192926895513,1410325,16,Michoacán
16,2020,ic_asalud,0.386550930165517,1853078,16,Michoacán
16,2020,ic_segsoc,0.64278607006686,3081438,16,Michoacán
16,2020,ic_cv,0.116076796280589,556458,16,Michoacán
16,2020,ic_sbv,0.16915866444661,810926,16,Michoacán
16,2020,ic_ali_nc,0.233337602667403,1118592,16,Michoacán
16,2020,carencias,0.783687236095698,3756901,16,Michoacán
16,2020,carencias3,0.304278707134396,1458675,16,Michoacán
16,2020,plp_e,0.144921501965631,694736,16,Michoacán
16,2020,plp,0.498451149570352,2389514,16,Michoacán
17,2020,pobreza,0.509457899581645,1006726,17,Morelos
17,2020,pobreza_m,0.425040977737148,839912,17,Morelos
17,2020,pobreza_e,0.0844169218444864,166814,17,Morelos
17,2020,vul_car,0.237123324897413,468573,17,Morelos
17,2020,vul_ing,0.0910163743950756,179855,17,Morelos
17,2020,no_pobv,0.16240240112587,320919,17,Morelos
17,2020,ic_rezedu,0.177426137597144,350607,17,Morelos
17,2020,ic_asalud,0.317724092176745,627846,17,Morelos
17,2020,ic_segsoc,0.601464115951216,1188537,17,Morelos
17,2020,ic_cv,0.0905649740672535,178963,17,Morelos
17,2020,ic_sbv,0.179297525951724,354305,17,Morelos
17,2020,ic_ali_nc,0.243629157424853,481429,17,Morelos
17,2020,carencias,0.746581224479089,1475299,17,Morelos
17,2020,carencias3,0.239071633487226,472423,17,Morelos
17,2020,plp_e,0.200769404774014,396735,17,Morelos
17,2020,plp,0.600474273976757,1186581,17,Morelos
18,2020,pobreza,0.304054414122864,376572,18,Nayarit
18,2020,pobreza_m,0.266106958244716,329574,18,Nayarit
18,2020,pobreza_e,0.0379474558781496,46998,18,Nayarit
18,2020,vul_car,0.353751548241335,438122,18,Nayarit
18,2020,vul_ing,0.070592538405267,87429,18,Nayarit
18,2020,no_pobv,0.271601499230522,336379,18,Nayarit
18,2020,ic_rezedu,0.182601239239016,226152,18,Nayarit
18,2020,ic_asalud,0.247283411734496,306261,18,Nayarit
18,2020,ic_segsoc,0.479709358563808,594121,18,Nayarit
18,2020,ic_cv,0.0716212004502213,88703,18,Nayarit
18,2020,ic_sbv,0.117921489024646,146046,18,Nayarit
18,2020,ic_ali_nc,0.204337982498211,253073,18,Nayarit
18,2020,carencias,0.657805962364209,814694,18,Nayarit
18,2020,carencias3,0.167150315461744,207016,18,Nayarit
18,2020,plp_e,0.0972562014433566,120452,18,Nayarit
18,2020,plp,0.374646952528133,464001,18,Nayarit
19,2020,pobreza,0.243304028015631,1424966,19,Nuevo León
19,2020,pobreza_m,0.222155708048687,1301106,19,Nuevo León
19,2020,pobreza_e,0.021148319966944,123860,19,Nuevo León
19,2020,vul_car,0.244719322898613,1433255,19,Nuevo León
19,2020,vul_ing,0.113166391484668,662785,19,Nuevo León
19,2020,no_pobv,0.398810257601083,2335724,19,Nuevo León
19,2020,ic_rezedu,0.143692640773947,841569,19,Nuevo León
19,2020,ic_asalud,0.215247586964057,1260647,19,Nuevo León
19,2020,ic_segsoc,0.318502816418032,1865385,19,Nuevo León
19,2020,ic_cv,0.0391124398768596,229071,19,Nuevo León
19,2020,ic_sbv,0.0234072596824506,137090,19,Nuevo León
19,2020,ic_ali_nc,0.147160275443804,861878,19,Nuevo León
19,2020,carencias,0.488023350914242,2858221,19,Nuevo León
19,2020,carencias3,0.092624553291684,542477,19,Nuevo León
19,2020,plp_e,0.073426126866016,430037,19,Nuevo León
19,2020,plp,0.356470419500296,2087751,19,Nuevo León
20,2020,pobreza,0.616642479179088,2569823,20,Oaxaca
20,2020,pobreza_m,0.41016963875219,1709359,20,Oaxaca
20,2020,pobreza_e,0.206472840426888,860464,20,Oaxaca
20,2020,vul_car,0.252517850269851,1052354,20,Oaxaca
20,2020,vul_ing,0.0243355399616648,101417,20,Oaxaca
20,2020,no_pobv,0.106504130589397,443850,20,Oaxaca
20,2020,ic_rezedu,0.29596246524248,1233407,20,Oaxaca
20,2020,ic_asalud,0.369258711094854,1538865,20,Oaxaca
20,2020,ic_segsoc,0.729967337293559,3042098,20,Oaxaca
20,2020,ic_cv,0.227012048632205,946060,20,Oaxaca
20,2020,ic_sbv,0.536890477712487,2237461,20,Oaxaca
20,2020,ic_ali_nc,0.332624265617006,1386193,20,Oaxaca
20,2020,carencias,0.869160329448969,3622177,20,Oaxaca
20,2020,carencias3,0.507545392331608,2115167,20,Oaxaca
20,2020,plp_e,0.287193781128186,1196864,20,Oaxaca
20,2020,plp,0.640978019140755,2671240,20,Oaxaca
21,2020,pobreza,0.624320995349778,4136558,21,Puebla
21,2020,pobreza_m,0.496889456511028,3292236,21,Puebla
21,2020,pobreza_e,0.127431538838741,844322,21,Puebla
21,2020,vul_car,0.178551791805564,1183029,21,Puebla
21,2020,vul_ing,0.075088470017693,497513,21,Puebla
21,2020,no_pobv,0.122038742826974,808591,21,Puebla
21,2020,ic_rezedu,0.231554565403067,1534209,21,Puebla
21,2020,ic_asalud,0.320069408609608,2120681,21,Puebla
