folioviv,foliohog,numren,trab,tipo_trab1,tipo_trab2,ocupa1,ocupa2
1960165624,1,03,1,1,0,1,0
1960165626,1,01,1,1,0,1,0
1960165627,1,01,1,1,1,1,1
1960165627,1,02,1,3,0,1,0
1960165627,1,03,1,1,1,1,1
1960165707,1,01,1,1,3,1,1
1960165707,1,03,1,1,0,1,0
1960165709,1,01,1,1,0,1,0
1960165711,1,01,1,1,3,1,1
1960165711,1,02,1,1,0,1,0
1960165818,1,01,1,1,0,1,0
1960165818,1,02,1,3,0,1,0
1960165818,1,03,1,1,0,1,0
1960165818,1,04,1,1,0,1,0
1960165819,1,02,1,1,0,1,0
1960165820,1,03,1,1,0,1,0
1960165821,1,01,1,1,3,1,1
1960165821,1,02,1,1,0,1,0
1960165821,1,03,1,1,3,1,1
1960165821,1,04,1,3,0,1,0
1960165822,1,02,1,1,0,1,0
1960165912,1,01,1,1,0,1,0
1960165914,1,01,1,3,0,1,0
1960165914,1,02,1,1,0,1,0
1960206022,1,01,1,3,0,1,0
1960206022,1,02,1,1,0,1,0
1960206022,1,03,1,1,0,1,0
1960206025,1,01,1,1,0,1,0
1960206201,1,01,1,3,1,1,1
1960206201,1,02,1,1,0,1,0
1960206202,1,01,1,3,0,1,0
1960206202,1,02,1,3,0,1,0
1960206205,1,01,1,3,1,1,1
1960206205,1,02,1,3,0,1,0
1960206206,1,01,1,1,0,1,0
1960206206,1,02,1,1,0,1,0
1960206207,1,01,1,1,3,1,1
1960206207,1,02,1,1,0,1,0
1960206207,1,03,1,1,0,1,0
1960206208,1,01,1,3,3,1,1
1960206208,1,02,1,3,0,1,0
1960206208,1,03,1,1,1,1,1
1960206208,1,04,1,1,1,1,1
1960206209,1,01,1,3,3,1,1
1960206209,1,02,1,3,0,1,0
1960206209,1,03,1,1,0,1,0
1960206209,1,04,1,1,1,1,1
1960206210,1,01,1,3,0,1,0
1960206210,1,02,1,1,1,1,1
1960206311,1,01,1,1,0,1,0
1960206311,1,02,1,3,3,1,1
1960206311,1,03,1,3,0,1,0
1960206312,1,01,1,3,3,1,1
1960206312,1,02,1,1,0,1,0
1960206314,1,01,1,3,3,1,1
1960206314,1,02,1,3,3,1,1
1960206314,1,03,1,3,0,1,0
1960206416,1,01,1,3,0,1,0
1960206417,1,01,1,1,0,1,0
1960206417,1,02,1,3,0,1,0
1960206418,1,01,1,1,3,1,1
1960206419,1,01,1,1,3,1,1
1960206419,1,02,1,1,0,1,0
1960206420,1,01,1,1,0,1,0
1960224501,1,01,1,1,1,1,1
1960224502,1,01,1,1,0,1,0
1960224502,1,03,1,1,0,1,0
1960224502,1,06,1,1,0,1,0
1960224506,1,01,1,1,0,1,0
1960224506,1,03,1,1,0,1,0
1960224607,1,01,1,1,0,1,0
1960224608,1,01,1,3,0,1,0
1960224608,1,02,1,1,0,1,0
1960224609,1,01,1,3,0,1,0
1960224610,1,01,1,3,0,1,0
1960224610,1,02,1,3,0,1,0
1960224610,1,03,1,1,0,1,0
1960224611,1,01,1,3,3,1,1
1960224611,1,02,1,1,0,1,0
1960224611,1,03,1,1,0,1,0
1960224714,1,01,1,1,0,1,0
1960224714,1,02,1,1,0,1,0
1960224714,1,03,1,1,0,1,0
1960224715,1,01,1,1,0,1,0
1960224715,1,02,1,3,0,1,0
1960224715,1,03,1,1,0,1,0
1960224716,1,01,1,3,0,1,0
1960224716,1,02,1,1,0,1,0
1960224716,1,03,1,1,0,1,0
1960224716,1,05,1,1,1,1,1
1960224717,1,02,1,1,0,1,0
1960224718,1,01,1,1,0,1,0
1960224718,1,02,1,1,1,1,1
1960224820,1,01,1,3,0,1,0
1960224821,1,01,1,1,0,1,0
1960224822,1,01,1,1,0,1,0
1960224824,1,01,1,3,0,1,0
1960224824,1,02,1,3,0,1,0
1960233016,1,02,1,3,0,1,0
1960233016,1,03,1,1,0,1,0
1960233016,1,04,1,1,0,1,0
1960233017,1,01,1,1,0,1,0
1960233018,1,02,1,3,0,1,0
1960233018,1,03,1,1,0,1,0
1960233018,1,04,1,1,0,1,0
1960233018,1,05,1,1,0,1,0
1960233019,1,01,1,1,0,1,0
1960233019,1,03,1,1,0,1,0
1960233201,1,01,1,3,0,1,0
1960233201,1,03,1,1,0,1,0
1960233201,1,04,1,1,0,1,0
1960233202,1,01,1,3,1,1,1
1960233202,1,03,1,1,0,1,0
1960233202,1,04,1,1,0,1,0
1960233203,1,01,1,1,0,1,0
1960233204,1,01,1,1,0,1,0
1960233204,1,02,1,3,0,1,0
1960233205,1,01,1,1,0,1,0
1960233205,1,02,1,1,0,1,0
1960233206,1,01,1,3,0,1,0
1960233206,1,03,1,1,0,1,0
1960233208,1,01,1,1,0,1,0
1960233209,1,01,1,3,0,1,0
1960233209,1,03,1,1,0,1,0
1960233209,1,04,1,1,0,1,0
1960233210,1,01,1,3,0,1,0
1960233210,1,03,1,1,0,1,0
1960233311,1,01,1,3,0,1,0
1960233311,1,03,1,1,0,1,0
1960233314,1,01,1,3,1,1,1
1960233314,1,02,1,3,1,1,1
1960233314,1,03,1,3,0,1,0
1960233315,1,01,1,3,0,1,0
1960233921,1,01,1,1,0,1,0
1960233922,1,01,1,3,0,1,0
1960233922,1,02,1,1,0,1,0
1960233922,1,03,1,1,0,1,0
1960233922,1,04,1,1,0,1,0
1960233922,1,05,1,1,0,1,0
1960233923,1,01,1,3,3,1,1
1960233924,1,02,1,1,3,1,1
1960252402,1,01,1,3,0,1,0
1960252402,1,02,1,3,1,1,1
1960252402,1,03,1,1,0,1,0
1960252404,1,01,1,1,3,1,1
1960252405,1,01,1,1,3,1,1
1960252405,1,02,1,3,3,1,1
1960252407,1,01,1,3,0,1,0
1960252408,1,01,1,3,0,1,0
1960252408,1,02,1,3,3,1,1
1960252408,1,03,1,1,0,1,0
1960252409,1,01,1,3,0,1,0
1960252511,1,01,1,3,0,1,0
1960252511,1,02,1,3,0,1,0
1960252511,1,03,1,1,0,1,0
1960252513,1,01,1,3,0,1,0
1960252513,1,02,1,3,0,1,0
1960252514,1,01,1,3,0,1,0
1960252514,1,02,1,3,0,1,0
1960252515,1,01,1,1,0,1,0
1960252617,1,01,1,1,0,1,0
1960252618,1,01,1,3,1,1,1
1960252618,1,03,1,1,0,1,0
1960252618,1,04,1,1,0,1,0
1960252619,1,01,1,3,0,1,0
1960252619,1,02,1,1,0,1,0
1960252619,1,03,1,1,0,1,0
1960252619,1,04,1,1,0,1,0
1960252620,1,01,1,3,0,1,0
1960252620,1,02,1,3,1,1,1
1960252721,1,01,1,3,3,1,1
1960252722,1,01,1,3,0,1,0
1960252723,1,01,1,1,0,1,0
1960252724,1,01,1,1,0,1,0
1960252724,1,02,1,1,0,1,0
1960252725,1,01,1,1,0,1,0
1960269013,1,01,1,3,0,1,0
1960269013,1,02,1,1,0,1,0
1960269014,1,02,1,3,0,1,0
1960269016,1,01,1,3,0,1,0
1960269016,1,02,1,1,0,1,0
1960269016,1,03,1,1,0,1,0
1960269017,1,01,1,3,0,1,0
1960269219,1,01,1,1,0,1,0
1960269219,1,02,1,1,0,1,0
1960269220,1,01,1,3,0,1,0
1960269223,1,01,1,1,0,1,0
1960269224,1,01,1,3,0,1,0
1960269224,1,02,1,3,0,1,0
1960269224,1,06,1,1,0,1,0
1960269802,1,01,1,1,0,1,0
1960269803,1,01,1,1,0,1,0
1960269804,1,01,1,1,0,1,0
1960269806,1,01,1,1,0,1,0
1960269907,1,01,1,1,0,1,0
1960269908,1,01,1,1,0,1,0
1960269909,1,01,1,3,0,1,0
1960269909,1,02,1,1,0,1,0
1960269910,1,01,1,1,0,1,0
1960269910,1,02,1,1,0,1,0
1960269911,1,01,1,1,0,1,0
1960269912,1,01,1,3,0,1,0
1960269912,1,02,1,1,0,1,0
1960290301,1,01,1,1,0,1,0
1960290301,1,02,1,1,0,1,0
1960290302,1,01,1,1,0,1,0
1960290303,1,02,1,1,0,1,0
1960290304,1,01,1,1,0,1,0
1960290304,1,03,1,1,0,1,0
1960290305,1,02,1,3,0,1,0
1960290305,1,03,1,1,0,1,0
1960290407,1,01,1,1,0,1,0
1960290410,1,01,1,1,0,1,0
1960290410,1,02,1,1,0,1,0
1960290411,1,01,1,1,0,1,0
1960290411,1,02,1,1,0,1,0
1960290411,1,03,1,1,0,1,0
1960290412,1,01,1,1,0,1,0
1960290412,1,02,1,1,0,1,0
1960290513,1,01,1,3,0,1,0
1960290513,1,02,1,1,0,1,0
1960290513,1,03,1,1,0,1,0
1960290514,1,02,1,1,0,1,0
1960290514,1,03,1,1,0,1,0
1960290514,1,05,1,1,0,1,0
1960290515,1,03,1,1,0,1,0
1960290516,1,01,1,1,0,1,0
1960290516,1,03,1,1,0,1,0
1960290516,1,04,1,1,0,1,0
1960290517,1,01,1,3,0,1,0
1960290518,1,01,1,1,0,1,0
1960290518,1,02,1,1,0,1,0
1960290518,1,03,1,1,0,1,0
1960290518,1,05,1,1,0,1,0
1960290619,1,02,1,3,0,1,0
1960290619,1,03,1,3,0,1,0
1960290619,1,04,1,1,0,1,0
1960290620,1,01,1,1,0,1,0
1960290620,1,02,1,1,0,1,0
1960290620,1,04,1,1,0,1,0
1960290621,1,01,1,1,0,1,0
1960290621,1,03,1,1,0,1,0
1960290621,1,04,1,1,0,1,0
1960290622,1,01,1,1,0,1,0
1960290622,1,02,1,1,0,1,0
1960290623,1,01,1,3,0,1,0
1960290623,1,02,1,3,0,1,0
1960290624,1,01,1,3,0,1,0
1960290624,1,02,1,1,3,1,1
1960290624,1,03,1,1,0,1,0
1960290624,1,05,1,1,0,1,0
1960290624,1,06,1,1,0,1,0
1960290624,1,07,1,1,0,1,0
1960291007,1,01,1,1,0,1,0
1960291008,1,01,1,1,0,1,0
1960291009,1,01,1,1,0,1,0
1960291009,1,05,1,1,0,1,0
1960291010,1,01,1,3,0,1,0
1960291716,1,01,1,1,0,1,0
1960291716,1,02,1,1,3,1,1
1960291716,1,03,1,1,0,1,0
1960291717,1,01,1,1,0,1,0
1960291717,1,03,1,1,0,1,0
1960291718,1,01,1,3,0,1,0
1960291720,1,01,1,1,0,1,0
1960291720,1,04,1,1,0,1,0
1960291721,1,01,1,1,0,1,0
1960291723,1,02,1,1,0,1,0
1960291724,1,05,1,1,0,1,0
1960291725,1,01,1,1,0,1,0
1960291725,1,03,1,1,1,1,1
1960291811,1,01,1,3,0,1,0
1960291812,1,01,1,1,0,1,0
1960291813,1,01,1,3,0,1,0
1960291814,1,01,1,1,0,1,0
1960291814,1,02,1,1,0,1,0
1960291814,1,03,1,1,0,1,0
1960291815,1,01,1,1,0,1,0
1960291902,1,01,1,1,0,1,0
1960291903,1,01,1,1,3,1,1
1960291905,1,01,1,3,0,1,0
1960291905,1,02,1,1,0,1,0
1960300201,1,01,1,1,0,1,0
1960300201,1,02,1,1,0,1,0
1960300202,1,01,1,1,0,1,0
1960300203,1,02,1,1,1,1,1
1960300204,1,01,1,3,0,1,0
1960300209,1,01,1,3,0,1,0
1960300209,1,04,1,1,0,1,0
1960300210,1,01,1,3,0,1,0
1960300311,1,01,1,1,3,1,1
1960300311,1,02,1,1,0,1,0
1960300315,1,01,1,3,0,1,0
1960300315,1,02,1,3,0,1,0
1960300416,1,01,1,3,3,1,1
1960300416,1,03,1,1,0,1,0
1960300416,1,04,1,1,0,1,0
1960300416,1,05,1,1,0,1,0
1960300417,1,03,1,1,0,1,0
1960300417,1,04,1,1,0,1,0
1960300418,1,01,1,3,0,1,0
1960300419,1,02,1,1,3,1,1
1960300420,1,01,1,1,0,1,0
1960300521,1,01,1,1,0,1,0
1960300521,1,02,1,3,0,1,0
1960300522,1,01,1,1,0,1,0
1960300523,1,01,1,3,3,1,1
1960300524,1,01,1,1,0,1,0
1960300524,1,03,1,1,0,1,0
1960300525,1,01,1,1,0,1,0
1960302602,1,01,1,1,3,1,1
1960302602,1,02,1,3,1,1,1
1960302602,1,03,1,1,1,1,1
1960302603,1,01,1,1,1,1,1
1960302604,1,01,1,1,0,1,0
1960302605,1,01,1,1,0,1,0
1960302605,1,03,1,1,0,1,0
1960302621,1,01,1,1,0,1,0
1960302623,1,01,1,1,0,1,0
1960302624,1,01,1,1,0,1,0
1960302625,1,01,1,1,0,1,0
1960302706,1,01,1,1,0,1,0
1960302706,1,02,1,1,0,1,0
1960302706,2,01,1,1,0,1,0
1960302707,1,03,1,1,0,1,0
1960302708,1,01,1,1,0,1,0
1960302708,1,02,1,3,0,1,0
1960302709,1,01,1,1,0,1,0
1960302710,1,01,1,1,0,1,0
1960302710,1,02,1,3,3,1,1
1960302816,1,01,1,3,0,1,0
1960302817,1,01,1,3,0,1,0
1960302818,1,01,1,3,0,1,0
1960302819,1,01,1,3,0,1,0
1960302911,1,01,1,1,0,1,0
1960302912,1,01,1,1,0,1,0
1960302913,1,01,1,1,0,1,0
1960302913,1,02,1,1,0,1,0
1960302913,1,04,1,1,0,1,0
1960302913,1,05,1,1,0,1,0
1960302914,1,03,1,1,0,1,0
1960302914,1,04,1,1,0,1,0
1960302915,1,01,1,1,0,1,0
1960306019,1,01,1,1,0,1,0
1960306021,1,01,1,1,0,1,0
1960306021,1,03,1,1,0,1,0
1960306021,1,04,1,1,0,1,0
1960306022,1,01,1,3,0,1,0
1960306023,1,01,1,1,0,1,0
1960306023,1,02,1,1,0,1,0
1960306024,1,01,1,1,0,1,0
1960306202,1,01,1,1,0,1,0
1960306203,1,01,1,1,3,1,1
1960306204,1,01,1,1,0,1,0
1960306204,1,03,1,1,0,1,0
1960306205,1,01,1,1,0,1,0
1960306206,1,01,1,1,0,1,0
1960306206,1,04,1,1,0,1,0
1960306208,1,01,1,3,0,1,0
1960306310,1,02,1,1,0,1,0
1960306312,1,01,1,1,0,1,0
1960306414,1,01,1,3,0,1,0
1960306415,1,01,1,1,0,1,0
1960306415,1,02,1,1,0,1,0
1960306416,1,01,1,1,0,1,0
1960306416,1,03,1,1,0,1,0
1960306417,1,01,1,3,1,1,1
1960320506,1,01,1,1,1,1,1
1960320507,1,01,1,3,0,1,0
1960320507,1,02,1,3,0,1,0
1960320508,1,01,1,1,0,1,0
1960320508,1,02,1,1,0,1,0
1960320509,1,01,1,1,0,1,0
1960320509,1,02,1,1,0,1,0
1960320510,1,01,1,1,0,1,0
1960320510,1,02,1,1,0,1,0
1960320516,1,01,1,1,0,1,0
1960320516,1,02,1,1,0,1,0
1960320518,1,01,1,1,0,1,0
1960320518,1,02,1,1,0,1,0
1960320520,1,01,1,1,0,1,0
1960320520,1,02,1,1,0,1,0
1960320621,1,01,1,1,0,1,0
1960320621,1,02,1,1,0,1,0
1960320624,1,01,1,1,0,1,0
1960320625,1,01,1,1,0,1,0
1960320625,1,02,1,1,0,1,0
1960320701,1,01,1,1,0,1,0
1960320702,1,01,1,1,0,1,0
1960320703,1,01,1,1,0,1,0
1960320703,1,02,1,1,0,1,0
1960320704,1,01,1,1,0,1,0
1960320704,1,02,1,1,0,1,0
1960320705,1,01,1,1,0,1,0
1960320705,1,02,1,1,0,1,0
1960320811,1,01,1,1,0,1,0
1960320811,1,02,1,1,0,1,0
1960320811,1,03,1,1,0,1,0
1960320812,1,01,1,1,0,1,0
1960320813,1,01,1,1,0,1,0
1960320813,1,02,1,1,1,1,1
1960320815,1,01,1,1,0,1,0
1960320815,1,02,1,1,0,1,0
1960347007,1,01,1,1,0,1,0
1960347009,1,03,1,1,0,1,0
1960347009,1,07,1,1,0,1,0
1960347010,1,01,1,3,0,1,0
1960347011,1,01,1,1,0,1,0
1960347011,1,03,1,1,0,1,0
1960347012,1,02,1,1,0,1,0
1960347012,1,03,1,1,0,1,0
1960347213,1,01,1,1,0,1,0
1960347213,1,03,1,1,0,1,0
1960347215,1,01,1,1,0,1,0
1960347215,1,02,1,2,3,1,1
1960347216,1,01,1,1,0,1,0
1960347216,1,02,1,1,0,1,0
1960347216,1,03,1,1,0,1,0
1960347217,1,01,1,3,3,1,1
1960347217,1,02,1,1,0,1,0
1960347218,1,01,1,1,0,1,0
1960347218,1,02,1,1,0,1,0
1960347319,1,01,1,1,0,1,0
1960347320,1,01,1,1,0,1,0
1960347320,1,02,1,1,0,1,0
1960347321,1,02,1,1,0,1,0
1960347323,1,01,1,1,0,1,0
1960347323,1,02,1,3,0,1,0
1960347324,1,01,1,3,0,1,0
1960347901,1,01,1,3,3,1,1
1960347902,1,01,1,3,0,1,0
1960347903,1,01,1,1,0,1,0
1960347903,1,02,1,1,0,1,0
1960347904,1,01,1,1,0,1,0
1960347905,1,01,1,1,0,1,0
1960351402,1,01,1,3,0,1,0
1960351403,1,01,1,1,0,1,0
1960351403,1,02,1,3,0,1,0
1960351405,1,01,1,3,0,1,0
1960351409,1,01,1,3,0,1,0
1960351510,1,01,1,1,3,1,1
1960351511,1,01,1,3,0,1,0
1960351511,1,02,1,3,0,1,0
1960351513,1,01,1,3,0,1,0
1960351513,1,02,1,3,0,1,0
1960351514,1,01,1,3,0,1,0
1960351514,1,02,1,3,0,1,0
1960351515,1,01,1,3,0,1,0
1960351515,1,02,1,3,0,1,0
1960351616,1,01,1,1,0,1,0
1960351616,1,03,1,3,0,1,0
1960351617,1,01,1,3,3,1,1
1960351618,1,01,1,3,0,1,0
1960351619,1,03,1,3,0,1,0
1960351620,1,01,1,3,0,1,0
1960351620,1,02,1,3,3,1,1
1960351721,1,01,1,1,0,1,0
1960351721,1,02,1,3,0,1,0
1960351722,1,01,1,3,0,1,0
1960351722,1,02,1,3,0,1,0
1960351722,1,04,1,1,0,1,0
1960351723,1,01,1,1,0,1,0
1960351723,1,03,1,1,3,1,1
1960351723,1,04,1,1,0,1,0
1960351724,1,02,1,3,0,1,0
1960351724,1,04,1,1,0,1,0
1960351724,1,05,1,1,0,1,0
1960351725,1,01,1,1,0,1,0
1960352022,1,03,1,1,0,1,0
1960352022,1,04,1,1,0,1,0
1960352023,1,01,1,1,0,1,0
1960352023,1,02,1,3,0,1,0
1960352024,1,01,1,1,0,1,0
1960352025,1,01,1,3,0,1,0
1960352025,1,02,1,3,0,1,0
1960352201,1,01,1,1,0,1,0
1960352202,1,01,1,1,3,1,1
1960352204,1,01,1,1,0,1,0
1960352205,1,01,1,1,0,1,0
1960352207,1,01,1,3,0,1,0
1960352207,1,03,1,1,0,1,0
1960352207,1,04,1,1,0,1,0
1960352208,1,01,1,1,3,1,1
1960352208,1,05,1,1,0,1,0
1960352209,1,01,1,1,3,1,1
1960352210,1,01,1,1,3,1,1
1960352817,1,02,1,1,0,1,0
1960352818,1,01,1,1,0,1,0
1960352819,1,01,1,1,0,1,0
1960352819,1,02,1,3,0,1,0
1960352819,1,03,1,1,0,1,0
1960352819,1,04,1,1,0,1,0
1960352912,1,01,1,1,0,1,0
1960352912,1,04,1,1,0,1,0
1960352914,1,01,1,1,0,1,0
1960352914,1,02,1,3,1,1,1
1960352914,1,03,1,1,0,1,0
1960352914,1,04,1,1,0,1,0
1960352916,1,03,1,1,0,1,0
1960353301,1,01,1,1,0,1,0
1960353302,1,01,1,3,3,1,1
1960353308,1,01,1,1,0,1,0
1960353409,1,01,1,1,0,1,0
1960353410,1,01,1,3,0,1,0
1960353410,1,02,1,3,0,1,0
1960353411,1,01,1,1,3,1,1
1960353412,1,01,1,1,0,1,0
1960353412,1,03,1,1,0,1,0
1960353413,1,01,1,1,3,1,1
1960353514,1,01,1,1,0,1,0
1960353514,1,02,1,3,0,1,0
1960353515,1,02,1,3,0,1,0
1960353516,1,01,1,3,1,1,1
1960353516,1,03,1,1,1,1,1
1960353516,1,04,1,1,0,1,0
1960353518,1,01,1,3,1,1,1
1960353518,1,02,1,1,0,1,0
1960353518,1,03,1,1,0,1,0
1960353518,1,04,1,1,0,1,0
1960353519,1,01,1,3,1,1,1
1960353620,1,01,1,3,1,1,1
1960353622,1,01,1,3,0,1,0
1960353623,1,01,1,3,0,1,0
1960353624,1,01,1,3,0,1,0
1960353624,1,02,1,3,0,1,0
1960354022,1,02,1,3,0,1,0
1960354023,1,01,1,1,0,1,0
1960354024,1,01,1,3,0,1,0
1960354024,1,02,1,3,0,1,0
1960354025,1,01,1,1,0,1,0
1960354025,1,02,1,1,0,1,0
1960354701,1,01,1,1,1,1,1
1960354702,1,01,1,3,0,1,0
1960354702,1,02,1,3,0,1,0
1960354703,1,01,1,3,0,1,0
1960354704,1,01,1,1,3,1,1
1960354711,1,01,1,3,0,1,0
1960354712,1,01,1,1,3,1,1
1960354712,1,02,1,1,0,1,0
1960354712,1,03,1,1,0,1,0
1960354713,1,02,1,1,0,1,0
1960354714,1,02,1,3,0,1,0
1960354715,1,01,1,3,3,1,1
1960354715,1,02,1,1,0,1,0
1960354806,1,03,1,3,0,1,0
1960354808,1,01,1,1,3,1,1
1960354808,1,02,1,1,0,1,0
1960354809,1,01,1,1,3,1,1
1960354809,1,03,1,1,0,1,0
1960354916,1,01,1,1,0,1,0
1960354917,1,01,1,1,0,1,0
1960354917,1,02,1,3,0,1,0
1960354918,1,01,1,1,0,1,0
1960354918,1,02,1,3,0,1,0
1960354919,1,01,1,3,0,1,0
1960354919,1,02,1,3,1,1,1
1960354920,1,01,1,2,1,1,1
1960354920,1,02,1,3,0,1,0
1960354920,1,03,1,1,0,1,0
1960354920,1,04,1,1,0,1,0
1960355209,1,01,1,1,0,1,0
1960355209,1,02,1,1,0,1,0
1960355211,1,01,1,1,0,1,0
1960355212,1,01,1,3,0,1,0
1960355212,1,03,1,1,0,1,0
1960355213,1,01,1,1,0,1,0
1960355214,1,01,1,1,0,1,0
1960355214,1,02,1,1,0,1,0
1960355215,1,01,1,3,0,1,0
1960355216,1,01,1,3,0,1,0
1960355216,1,04,1,1,0,1,0
1960355319,1,01,1,1,0,1,0
1960355319,1,02,1,1,0,1,0
1960355320,1,01,1,1,3,1,1
1960355320,1,02,1,1,1,1,1
1960355321,1,01,1,1,1,1,1
1960355321,1,02,1,3,0,1,0
1960355321,1,03,1,1,0,1,0
1960355322,1,01,1,1,0,1,0
1960355322,1,02,1,1,3,1,1
1960355322,1,03,1,1,0,1,0
1960355323,1,01,1,3,0,1,0
1960355323,1,03,1,1,0,1,0
1960355401,1,01,1,3,0,1,0
1960355401,1,02,1,1,0,1,0
1960355402,1,01,1,3,0,1,0
1960355402,1,02,1,1,3,1,1
1960355404,1,01,1,3,0,1,0
1960355405,1,01,1,1,1,1,1
1960355405,1,02,1,1,3,1,1
1960355406,1,01,1,3,1,1,1
1960355406,1,02,1,3,0,1,0
1960355524,1,01,1,3,0,1,0
1960355524,1,02,1,3,0,1,0
1960355525,1,02,1,3,0,1,0
1960355526,1,01,1,3,0,1,0
1960355527,1,02,1,3,0,1,0
1960355527,1,03,1,3,0,1,0
1960355528,1,01,1,1,0,1,0
1960356616,1,01,1,3,0,1,0
1960356616,1,02,1,1,0,1,0
1960356616,1,03,1,1,0,1,0
1960356618,1,01,1,3,0,1,0
1960356618,1,02,1,3,0,1,0
1960356619,1,01,1,3,0,1,0
1960356619,1,02,1,1,0,1,0
1960356619,1,03,1,3,0,1,0
1960356620,1,02,1,3,0,1,0
1960356621,1,01,1,1,3,1,1
1960356622,1,01,1,3,1,1,1
1960356622,1,02,1,3,0,1,0
1960356622,1,03,1,1,0,1,0
1960356622,1,04,1,1,0,1,0
1960356623,1,01,1,1,0,1,0
1960356624,1,01,1,1,0,1,0
1960356624,1,02,1,3,3,1,1
1960356624,1,03,1,1,1,1,1
1960356625,1,01,1,1,0,1,0
1960356625,1,02,1,1,0,1,0
1960356625,1,03,1,1,0,1,0
1960356626,1,01,1,3,3,1,1
1960356626,1,02,1,1,0,1,0
1960356626,1,03,1,1,0,1,0
1960356706,1,01,1,3,0,1,0
1960356707,1,02,1,3,0,1,0
1960356708,1,01,1,3,0,1,0
1960356709,1,02,1,3,0,1,0
1960356710,1,01,1,3,0,1,0
1960356801,1,01,1,1,0,1,0
1960356801,1,02,1,3,0,1,0
1960356802,1,01,1,1,3,1,1
1960356802,1,02,1,1,0,1,0
1960356802,1,03,1,1,0,1,0
1960356803,1,02,1,3,1,1,1
1960356803,1,03,1,1,3,1,1
1960356804,1,01,1,3,0,1,0
1960356804,1,02,1,1,0,1,0
1960356804,1,03,1,1,0,1,0
1960356805,1,01,1,3,0,1,0
1960356911,1,01,1,3,3,1,1
1960356913,1,01,1,1,0,1,0
1960356913,1,02,1,3,0,1,0
1960356914,1,01,1,1,3,1,1
1960356914,1,02,1,3,3,1,1
1960356914,1,03,1,3,0,1,0
1960356915,1,01,1,3,0,1,0
1960356915,1,02,1,3,3,1,1
1960359006,1,01,1,3,0,1,0
1960359007,1,01,1,1,3,1,1
1960359009,1,01,1,3,0,1,0
1960359009,1,02,1,3,0,1,0
1960359009,1,03,1,1,0,1,0
1960359010,1,01,1,1,0,1,0
1960359201,1,01,1,1,0,1,0
1960359202,2,01,1,1,0,1,0
1960359203,1,01,1,3,0,1,0
1960359204,1,01,1,1,0,1,0
1960359204,1,02,1,3,0,1,0
1960359204,1,03,1,1,0,1,0
1960359204,1,04,1,1,1,1,1
1960359204,1,05,1,1,0,1,0
1960359205,1,01,1,1,0,1,0
1960359211,1,01,1,1,0,1,0
1960359211,1,02,1,3,0,1,0
1960359213,1,01,1,1,0,1,0
1960359213,1,03,1,1,0,1,0
1960359213,1,07,1,1,0,1,0
1960359213,1,08,1,1,0,1,0
1960359214,1,01,1,1,0,1,0
1960359214,1,02,1,1,3,1,1
1960359215,1,02,1,3,0,1,0
1960359321,1,01,1,1,0,1,0
1960359322,1,01,1,1,0,1,0
1960359323,1,01,1,3,3,1,1
1960359323,1,03,1,1,0,1,0
1960359324,1,01,1,1,0,1,0
1960359325,1,01,1,1,0,1,0
1960359325,1,02,1,3,0,1,0
1960359325,1,03,1,1,0,1,0
1960359325,1,04,1,1,0,1,0
1960359418,1,01,1,3,3,1,1
1960359418,1,02,1,1,0,1,0
1960359419,1,01,1,1,0,1,0
1960359419,1,02,1,3,0,1,0
1960359419,1,03,1,1,0,1,0
1960359419,1,04,1,1,0,1,0
1960359420,1,01,1,1,0,1,0
1960359420,1,02,1,1,0,1,0
1960359420,1,03,1,1,0,1,0
1960360506,1,01,1,1,0,1,0
1960360507,1,01,1,3,0,1,0
1960360508,1,01,1,3,0,1,0
1960360508,1,02,1,3,0,1,0
1960360509,1,01,1,1,0,1,0
1960360509,1,02,1,3,0,1,0
1960360509,1,03,1,1,0,1,0
1960360510,1,01,1,1,3,1,1
1960360512,1,01,1,3,0,1,0
1960360512,1,02,1,3,0,1,0
1960360513,1,01,1,3,0,1,0
1960360513,1,02,1,1,0,1,0
1960360513,1,03,1,3,0,1,0
1960360513,1,04,1,3,3,1,1
1960360514,1,01,1,1,0,1,0
1960360514,1,02,1,3,0,1,0
1960360515,1,01,1,3,0,1,0
1960360515,1,02,1,3,0,1,0
1960360516,1,01,1,1,0,1,0
1960360516,1,02,1,3,0,1,0
1960360601,1,01,1,1,0,1,0
1960360603,1,02,1,1,0,1,0
1960360603,1,03,1,1,0,1,0
1960360604,1,02,1,1,0,1,0
1960360605,1,01,1,1,0,1,0
1960360717,1,01,1,3,3,1,1
1960360718,1,01,1,3,3,1,1
1960360719,1,01,1,3,3,1,1
1960360720,1,01,1,3,3,1,1
1960360721,1,01,1,3,3,1,1
1960360721,1,03,1,3,0,1,0
1960360721,1,05,1,1,0,1,0
1960360822,1,01,1,3,3,1,1
1960360823,1,01,1,3,3,1,1
1960360824,1,01,1,3,3,1,1
1960360825,1,01,1,3,3,1,1
1960360826,1,01,1,1,3,1,1
1960363022,1,01,1,3,1,1,1
1960363023,1,01,1,3,1,1,1
1960363024,1,02,1,3,0,1,0
1960363025,1,01,1,1,0,1,0
1960363025,1,02,1,3,0,1,0
1960363201,1,01,1,3,1,1,1
1960363202,1,01,1,3,0,1,0
1960363203,1,01,1,1,3,1,1
